dataset,seed,model,w_source,gamma,normalise,bucket,n_users,NDCG@10,Recall@10,HitRate@10,NDCG@20,Recall@20,HitRate@20
ml-1m,3,Lap-EASE,p3alpha,3.0,sym,q2,4400,0.009025195240608418,0.016287572399532515,0.037954545454545456,0.017558810562563205,0.042604632731505644,0.09545454545454546
ml-1m,3,Lap-EASE,p3alpha,3.0,sym,q3,2896,0.0006853032381271108,0.0015168705603788475,0.003107734806629834,0.001656176873550835,0.0047027098132070505,0.007941988950276244
ml-1m,3,Lap-EASE,p3alpha,3.0,sym,q4,1678,0.0002979737783075089,0.0005959475566150178,0.0005959475566150178,0.00044139353000834715,0.0010429082240762813,0.0017878426698450535
ml-1m,3,Lap-EASE,p3alpha,3.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,p3alpha,3.0,sym,overall,6013,0.3626112238954608,0.21934388962918971,0.868784300681856,0.3628759511265251,0.32484681829880085,0.9258273740229502
ml-1m,3,GS-EASE,p3alpha,3.0,sym,q1,5943,0.38515425805361597,0.2850078299578559,0.8744741712939593,0.4012330799796398,0.4177778049750065,0.9305064782096584
ml-1m,3,GS-EASE,p3alpha,3.0,sym,q2,4400,0.009397311108390918,0.01738226936922948,0.03931818181818182,0.017751726975202713,0.04285769326876796,0.09727272727272727
ml-1m,3,GS-EASE,p3alpha,3.0,sym,q3,2896,0.0007962729080122074,0.0018621744277821624,0.003453038674033149,0.0017522626236547358,0.0050480136806103654,0.008287292817679558
ml-1m,3,GS-EASE,p3alpha,3.0,sym,q4,1678,0.0002979737783075089,0.0005959475566150178,0.0005959475566150178,0.000444286939196094,0.0010429082240762813,0.0017878426698450535
ml-1m,3,GS-EASE,p3alpha,3.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,Lap-EASE,p3alpha,10.0,sym,overall,6013,0.3573067516474171,0.21289390577755468,0.8626309662398137,0.35614451221479476,0.31629918242808397,0.9223349409612506
ml-1m,3,Lap-EASE,p3alpha,10.0,sym,q1,5943,0.38084439192425007,0.2791827633375971,0.8704358068315665,0.39609574739585746,0.41110222258708035,0.9288238263503281
ml-1m,3,Lap-EASE,p3alpha,10.0,sym,q2,4400,0.005763200587888936,0.01130939471878467,0.022045454545454545,0.010946768231716832,0.027624177973892668,0.057045454545454545
ml-1m,3,Lap-EASE,p3alpha,10.0,sym,q3,2896,0.00016355382780941258,0.00030830702446724546,0.0010359116022099447,0.0010241114234239902,0.003329715864246251,0.005870165745856353
ml-1m,3,Lap-EASE,p3alpha,10.0,sym,q4,1678,0.0,0.0,0.0,0.00014579889279989634,0.0005959475566150178,0.0005959475566150178
ml-1m,3,Lap-EASE,p3alpha,10.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,p3alpha,10.0,sym,overall,6013,0.35938911313218835,0.214293369835494,0.864792948611342,0.3584283500414365,0.3189555143982542,0.9246632296690503
ml-1m,3,GS-EASE,p3alpha,10.0,sym,q1,5943,0.38299202970884444,0.28088321305575314,0.8724549890627629,0.39856352760828956,0.4143351140465443,0.9310112737674575
ml-1m,3,GS-EASE,p3alpha,10.0,sym,q2,4400,0.0062508067964290575,0.011937838244955468,0.02431818181818182,0.01185472134942727,0.029535582356692035,0.06136363636363636
ml-1m,3,GS-EASE,p3alpha,10.0,sym,q3,2896,0.0002578671388180211,0.0004809589581689029,0.0013812154696132596,0.0011411874702587455,0.0034653709550118384,0.005870165745856353
ml-1m,3,GS-EASE,p3alpha,10.0,sym,q4,1678,0.0,0.0,0.0,0.00015652534865148604,0.0005959475566150178,0.0005959475566150178
ml-1m,3,GS-EASE,p3alpha,10.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,Lap-EASE,itemknn,1.0,sym,overall,6013,0.3603508523608276,0.21948205018746272,0.8712788957259272,0.36152966867793335,0.32547392666980823,0.9256610676866789
ml-1m,3,Lap-EASE,itemknn,1.0,sym,q1,5943,0.38174011423025256,0.28419909199001275,0.8761568231532896,0.3983973660440459,0.41658467079401407,0.9298334174659263
ml-1m,3,Lap-EASE,itemknn,1.0,sym,q2,4400,0.011838002456855774,0.0215650277834569,0.053863636363636364,0.020910734520818878,0.04886645759853357,0.11704545454545455
ml-1m,3,Lap-EASE,itemknn,1.0,sym,q3,2896,0.0010099567478874217,0.0022074782951854773,0.004143646408839779,0.002274822692963171,0.006308001502151387,0.011049723756906077
ml-1m,3,Lap-EASE,itemknn,1.0,sym,q4,1678,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535
ml-1m,3,Lap-EASE,itemknn,1.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,itemknn,1.0,sym,overall,6013,0.27463580435307744,0.1691883246014662,0.8045900548810909,0.281121772132685,0.2627553969088849,0.8920671877598536
ml-1m,3,GS-EASE,itemknn,1.0,sym,q1,5943,0.27149963662741877,0.20716899257480198,0.7895002523977789,0.2892589865936709,0.3166347823915651,0.8822143698468787
ml-1m,3,GS-EASE,itemknn,1.0,sym,q2,4400,0.041144138924605216,0.05662201384668371,0.17068181818181818,0.055332474675412045,0.10081506081274266,0.2715909090909091
ml-1m,3,GS-EASE,itemknn,1.0,sym,q3,2896,0.00955754148960798,0.01672927751109307,0.0393646408839779,0.015598944421486552,0.035354800095998035,0.07976519337016574
ml-1m,3,GS-EASE,itemknn,1.0,sym,q4,1678,0.002363957901751732,0.004574606958397185,0.008939213349225268,0.003828949938559489,0.009492593223224927,0.01728247914183552
ml-1m,3,GS-EASE,itemknn,1.0,sym,q5,698,0.001445918290667282,0.004297994269340974,0.004297994269340974,0.001812620331942089,0.0057306590257879654,0.0057306590257879654
ml-1m,3,Lap-EASE,itemknn,3.0,sym,overall,6013,0.36214791173396216,0.2191562324945389,0.8686179943455846,0.3624561104041721,0.3247291811342604,0.9266589057043073
ml-1m,3,Lap-EASE,itemknn,3.0,sym,q1,5943,0.38450967699138,0.28486793762105383,0.8746424364798923,0.4004542954601807,0.4175095265885297,0.9310112737674575
ml-1m,3,Lap-EASE,itemknn,3.0,sym,q2,4400,0.009505458732981137,0.016795692345730934,0.04022727272727273,0.018282940043991756,0.043577276048944034,0.10068181818181818
ml-1m,3,Lap-EASE,itemknn,3.0,sym,q3,2896,0.0007227824156679716,0.0015168705603788475,0.003107734806629834,0.0017280004290899198,0.004771770586687714,0.008287292817679558
ml-1m,3,Lap-EASE,itemknn,3.0,sym,q4,1678,0.0002979737783075089,0.0005959475566150178,0.0005959475566150178,0.0004510493747908613,0.0010429082240762813,0.0017878426698450535
ml-1m,3,Lap-EASE,itemknn,3.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,itemknn,3.0,sym,overall,6013,0.21425620510089086,0.12797472383219635,0.7179444536836853,0.2217995370156419,0.20726929550068995,0.8310327623482454
ml-1m,3,GS-EASE,itemknn,3.0,sym,q1,5943,0.20083716781757088,0.15132276458193838,0.6841662460037018,0.21748140063755877,0.24254516759916456,0.806495036177015
ml-1m,3,GS-EASE,itemknn,3.0,sym,q2,4400,0.04846020902969021,0.06500762017962043,0.1965909090909091,0.0636129703016803,0.11218389114673633,0.3043181818181818
ml-1m,3,GS-EASE,itemknn,3.0,sym,q3,2896,0.01332981546540703,0.022196128026101023,0.0531767955801105,0.020600590236888722,0.044650944056732776,0.10531767955801105
ml-1m,3,GS-EASE,itemknn,3.0,sym,q4,1678,0.0033625588322999883,0.00561325841421193,0.011918951132300357,0.005888990216786345,0.013750992430454844,0.027413587604290822
ml-1m,3,GS-EASE,itemknn,3.0,sym,q5,698,0.0023050611927386087,0.005881884750079592,0.008595988538681949,0.0022420105119578936,0.005881884750079592,0.008595988538681949
ml-1m,3,Lap-EASE,itemknn,10.0,sym,overall,6013,0.3569157724233284,0.21289914042513863,0.863129885248628,0.35581572084266816,0.3162702006286946,0.9223349409612506
ml-1m,3,Lap-EASE,itemknn,10.0,sym,q1,5943,0.38017487827398727,0.2791310023727854,0.8707723372034326,0.3952581920781157,0.4104396052139194,0.9286555611643951
ml-1m,3,Lap-EASE,itemknn,10.0,sym,q2,4400,0.006377184983113659,0.01205820029584443,0.02590909090909091,0.012052110866759438,0.02978589111407549,0.06568181818181819
ml-1m,3,Lap-EASE,itemknn,10.0,sym,q3,2896,0.00016786265757840792,0.00030830702446724546,0.0010359116022099447,0.001046917292305892,0.0032063930544593525,0.005870165745856353
ml-1m,3,Lap-EASE,itemknn,10.0,sym,q4,1678,0.0,0.0,0.0,0.00014579889279989634,0.0005959475566150178,0.0005959475566150178
ml-1m,3,Lap-EASE,itemknn,10.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,itemknn,10.0,sym,overall,6013,0.20774772798620117,0.12293090864362953,0.7069682354897722,0.21461563941551065,0.20029644041335018,0.8210543821719608
ml-1m,3,GS-EASE,itemknn,10.0,sym,q1,5943,0.19429601953324,0.14654534839513159,0.6717146222446576,0.21017476389744016,0.23525482050801028,0.7950530035335689
ml-1m,3,GS-EASE,itemknn,10.0,sym,q2,4400,0.04749496871894873,0.06358134442656993,0.1965909090909091,0.06212916478714737,0.10912607390646269,0.29818181818181816
ml-1m,3,GS-EASE,itemknn,10.0,sym,q3,2896,0.011872897718779512,0.02004119301321793,0.05110497237569061,0.0178238870663562,0.037859083047252176,0.09116022099447514
ml-1m,3,GS-EASE,itemknn,10.0,sym,q4,1678,0.0026366330506437177,0.004152065996009935,0.01132300357568534,0.004407425431888239,0.009950730316724315,0.02264600715137068
ml-1m,3,GS-EASE,itemknn,10.0,sym,q5,698,0.001698792183825369,0.004653886387410742,0.008595988538681949,0.002155704530005595,0.006444717332969482,0.011461318051575931
ml-1m,3,Lap-EASE,binary,1.0,sym,overall,6013,0.3605401346752835,0.2194388012598086,0.8721104274072842,0.3613807754881161,0.32490763244127996,0.9249958423415933
ml-1m,3,Lap-EASE,binary,1.0,sym,q1,5943,0.38218299141627377,0.2843166449842045,0.8771664142688878,0.39860341460951165,0.41632504806202836,0.9294968870940602
ml-1m,3,Lap-EASE,binary,1.0,sym,q2,4400,0.011383522419786716,0.02076747527740637,0.05204545454545455,0.02033436259709867,0.04778533459921086,0.11386363636363636
ml-1m,3,Lap-EASE,binary,1.0,sym,q3,2896,0.0009799137080166768,0.0022074782951854773,0.004143646408839779,0.002189553605628788,0.006181761378584583,0.010359116022099447
ml-1m,3,Lap-EASE,binary,1.0,sym,q4,1678,0.0005516598004242744,0.0010429082240762813,0.0017878426698450535,0.0005516598004242744,0.0010429082240762813,0.0017878426698450535
ml-1m,3,Lap-EASE,binary,1.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,binary,1.0,sym,overall,6013,0.10174595696336106,0.051259745300457314,0.43672043904872776,0.10518279018884077,0.08753987905842417,0.5709296524197572
ml-1m,3,GS-EASE,binary,1.0,sym,q1,5943,0.10094377016733372,0.06624275126408098,0.42066296483257615,0.10839709429107638,0.11195650052160136,0.5519098098603399
ml-1m,3,GS-EASE,binary,1.0,sym,q2,4400,0.014140926960665275,0.021139250595288473,0.07204545454545455,0.021510493461216255,0.04136884230622476,0.13545454545454547
ml-1m,3,GS-EASE,binary,1.0,sym,q3,2896,0.0010443229617018263,0.0014675414364640883,0.003107734806629834,0.001892148692709128,0.004043343856879768,0.008977900552486187
ml-1m,3,GS-EASE,binary,1.0,sym,q4,1678,0.0,0.0,0.0,0.00030652673362203107,0.0011918951132300357,0.0011918951132300357
ml-1m,3,GS-EASE,binary,1.0,sym,q5,698,0.0,0.0,0.0,0.0003667020412748073,0.0014326647564469914,0.0014326647564469914
ml-1m,3,Lap-EASE,binary,3.0,sym,overall,6013,0.3621096364371137,0.21891850460060333,0.8682853816730417,0.36237350005403945,0.32414114799946836,0.9263262930317645
ml-1m,3,Lap-EASE,binary,3.0,sym,q1,5943,0.3848814731066661,0.2849656054608394,0.8746424364798923,0.4009307145830617,0.4174727393784909,0.9310112737674575
ml-1m,3,Lap-EASE,binary,3.0,sym,q2,4400,0.008821621842621455,0.015623430985391096,0.03681818181818182,0.01716027934421539,0.041350512193573635,0.09318181818181819
ml-1m,3,Lap-EASE,binary,3.0,sym,q3,2896,0.0006370589179778601,0.0014305445935280188,0.0027624309392265192,0.0015611875676446389,0.004357405945803736,0.007596685082872928
ml-1m,3,Lap-EASE,binary,3.0,sym,q4,1678,0.0002979737783075089,0.0005959475566150178,0.0005959475566150178,0.0004394313343783076,0.0010429082240762813,0.0017878426698450535
ml-1m,3,Lap-EASE,binary,3.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,binary,3.0,sym,overall,6013,0.09967194042158672,0.046298154443289226,0.4194245800765009,0.10061652107618366,0.07828117251438006,0.54182604357226
ml-1m,3,GS-EASE,binary,3.0,sym,q1,5943,0.0996517761410175,0.06199867940985929,0.4053508329126704,0.1045223445210174,0.10259563984769064,0.5238095238095238
ml-1m,3,GS-EASE,binary,3.0,sym,q2,4400,0.012613354210736331,0.019256089087598505,0.065,0.01955692046290855,0.03829008100296362,0.12545454545454546
ml-1m,3,GS-EASE,binary,3.0,sym,q3,2896,0.0007983094756012683,0.0012948895027624309,0.0027624309392265192,0.0014750062040700263,0.0034448171533806894,0.007941988950276244
ml-1m,3,GS-EASE,binary,3.0,sym,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,binary,3.0,sym,q5,698,0.0,0.0,0.0,0.0003505022093384327,0.0014326647564469914,0.0014326647564469914
ml-1m,3,Lap-EASE,binary,10.0,sym,overall,6013,0.35700695598352056,0.21251651205117278,0.8619657408947281,0.3558987085136585,0.31624957739287113,0.9223349409612506
ml-1m,3,Lap-EASE,binary,10.0,sym,q1,5943,0.38048533615608554,0.2788847514441802,0.8695944809019014,0.39592760470607996,0.4113423865096534,0.9289920915362612
ml-1m,3,Lap-EASE,binary,10.0,sym,q2,4400,0.005609371424599771,0.01109727350666346,0.02181818181818182,0.010423866219791716,0.026159951833250733,0.053636363636363635
ml-1m,3,Lap-EASE,binary,10.0,sym,q3,2896,0.00016355382780941258,0.00030830702446724546,0.0010359116022099447,0.0008247652020379603,0.0025527821625887922,0.0051795580110497235
ml-1m,3,Lap-EASE,binary,10.0,sym,q4,1678,0.0,0.0,0.0,0.0001429156534970986,0.0005959475566150178,0.0005959475566150178
ml-1m,3,Lap-EASE,binary,10.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,3,GS-EASE,binary,10.0,sym,overall,6013,0.12353636339964774,0.05958132894206566,0.4942624313986363,0.12179579209826995,0.09460381108013699,0.6026941626475969
ml-1m,3,GS-EASE,binary,10.0,sym,q1,5943,0.12669352691968705,0.081500288714962,0.4840989399293286,0.1296194550863845,0.12569362462638506,0.5897694766952718
ml-1m,3,GS-EASE,binary,10.0,sym,q2,4400,0.010783295627087859,0.017618179095398142,0.056363636363636366,0.018102112205869523,0.03758036431556819,0.11931818181818182
ml-1m,3,GS-EASE,binary,10.0,sym,q3,2896,0.0005704491602516678,0.0012948895027624309,0.0027624309392265192,0.0010402645705688519,0.0027163904235727437,0.006560773480662983
ml-1m,3,GS-EASE,binary,10.0,sym,q4,1678,0.0,0.0,0.0,0.00013567952842488259,0.0005959475566150178,0.0005959475566150178
ml-1m,3,GS-EASE,binary,10.0,sym,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,EASE,,0.0,,overall,6006,0.3602199710712781,0.22263170160415102,0.8736263736263736,0.36241559929929296,0.32716994336340544,0.9302364302364302
ml-1m,4,EASE,,0.0,,q1,5939,0.3802698067910618,0.28410241730312774,0.875736656002694,0.3974861059261437,0.4145021664985619,0.931133187405287
ml-1m,4,EASE,,0.0,,q2,4417,0.01313044221384553,0.025298925136798156,0.056146705908988,0.023172501832056325,0.05490141373994923,0.1353860086031243
ml-1m,4,EASE,,0.0,,q3,2931,0.002115727750993652,0.004821491885734164,0.007505970658478335,0.0038145550024703584,0.010397909667883778,0.018082565677243263
ml-1m,4,EASE,,0.0,,q4,1676,0.0006985399835327961,0.001392203659506762,0.0017899761336515514,0.0010587690582970083,0.002784407319013524,0.0029832935560859188
ml-1m,4,EASE,,0.0,,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,rp3beta,1.0,sym,overall,6006,0.36492940601166063,0.22471338394484922,0.8754578754578755,0.36615646979296707,0.32920857262107733,0.9300699300699301
ml-1m,4,Lap-EASE,rp3beta,1.0,sym,q1,5939,0.3857897462805592,0.28753859876678656,0.878430712241118,0.40248292159255217,0.41846587899985777,0.9314699444350901
ml-1m,4,Lap-EASE,rp3beta,1.0,sym,q2,4417,0.011640667426327897,0.022823994214240695,0.04799637763187684,0.020827423120940144,0.0500741316452358,0.11885895404120443
ml-1m,4,Lap-EASE,rp3beta,1.0,sym,q3,2931,0.0018899829954365044,0.004366584573099113,0.006823609689525759,0.0033880100583640375,0.009334563824599346,0.016035482770385533
ml-1m,4,Lap-EASE,rp3beta,1.0,sym,q4,1676,0.0006642224058148767,0.001392203659506762,0.0017899761336515514,0.0008722760422501084,0.0021877486077963404,0.002386634844868735
ml-1m,4,Lap-EASE,rp3beta,1.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,rp3beta,1.0,sym,overall,6006,0.36493021173081347,0.2247910840225493,0.8754578754578755,0.36613642780075306,0.3292037492886382,0.9300699300699301
ml-1m,4,GS-EASE,rp3beta,1.0,sym,q1,5939,0.3857841158162817,0.28761631192751036,0.878430712241118,0.40245420066323645,0.418462373142983,0.9314699444350901
ml-1m,4,GS-EASE,rp3beta,1.0,sym,q2,4417,0.01164257454783124,0.022823994214240695,0.04799637763187684,0.02083093465564985,0.0500741316452358,0.11885895404120443
ml-1m,4,GS-EASE,rp3beta,1.0,sym,q3,2931,0.0018899829954365044,0.004366584573099113,0.006823609689525759,0.0033880100583640375,0.009334563824599346,0.016035482770385533
ml-1m,4,GS-EASE,rp3beta,1.0,sym,q4,1676,0.0006642224058148767,0.001392203659506762,0.0017899761336515514,0.0008722760422501084,0.0021877486077963404,0.002386634844868735
ml-1m,4,GS-EASE,rp3beta,1.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,rp3beta,3.0,sym,overall,6006,0.36784793317944636,0.2244523143506958,0.8766233766233766,0.3676194444144426,0.3288109282423056,0.9299034299034299
ml-1m,4,Lap-EASE,rp3beta,3.0,sym,q1,5939,0.39018249051852577,0.2893192315505351,0.8796093618454285,0.40566679555953117,0.4204559418644392,0.9326485940394006
ml-1m,4,Lap-EASE,rp3beta,3.0,sym,q2,4417,0.009383283254685753,0.01910196767202468,0.03916685533167308,0.017413258023141184,0.04340823476134962,0.09916232737151913
ml-1m,4,Lap-EASE,rp3beta,3.0,sym,q3,2931,0.0011410078719848557,0.0025824113336907605,0.0040941658137154556,0.0028850751671106773,0.008479027912768654,0.01330603889457523
ml-1m,4,Lap-EASE,rp3beta,3.0,sym,q4,1676,0.00034099600092797773,0.0006463802704852824,0.0011933174224343676,0.000568607029728307,0.001392203659506762,0.0017899761336515514
ml-1m,4,Lap-EASE,rp3beta,3.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,rp3beta,3.0,sym,overall,6006,0.36788797254111244,0.22450333447343546,0.8766233766233766,0.3676172223597862,0.32883494179151523,0.9300699300699301
ml-1m,4,GS-EASE,rp3beta,3.0,sym,q1,5939,0.39020079768292754,0.2893345114239873,0.8796093618454285,0.4056527323540687,0.4204744995962062,0.9328169725543021
ml-1m,4,GS-EASE,rp3beta,3.0,sym,q2,4417,0.00938732863764876,0.01910196767202468,0.03916685533167308,0.017419533956673085,0.04340823476134962,0.09916232737151913
ml-1m,4,GS-EASE,rp3beta,3.0,sym,q3,2931,0.0011410078719848557,0.0025824113336907605,0.0040941658137154556,0.002909090825211912,0.008527767981979552,0.013647219379051518
ml-1m,4,GS-EASE,rp3beta,3.0,sym,q4,1676,0.0005168192859788544,0.001243038981702466,0.0017899761336515514,0.0005817916971174176,0.001392203659506762,0.0017899761336515514
ml-1m,4,GS-EASE,rp3beta,3.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,rp3beta,10.0,sym,overall,6006,0.3637145360064067,0.21851535695417892,0.8677988677988678,0.3615724273680277,0.3202100785832693,0.926073926073926
ml-1m,4,Lap-EASE,rp3beta,10.0,sym,q1,5939,0.387389930453115,0.2845240188809726,0.8735477353089746,0.40101943219524916,0.412005012638061,0.9292810237413706
ml-1m,4,Lap-EASE,rp3beta,10.0,sym,q2,4417,0.0056284132662831,0.011276542053563847,0.022187004754358162,0.011808220746386329,0.030701730520721175,0.06203305410912384
ml-1m,4,Lap-EASE,rp3beta,10.0,sym,q3,2931,0.00045982751024763494,0.0009666780393494824,0.001364721937905152,0.001687492331145245,0.00517253984500658,0.008188331627430911
ml-1m,4,Lap-EASE,rp3beta,10.0,sym,q4,1676,9.010717078031339e-05,0.00014916467780429595,0.0005966587112171838,9.010717078031339e-05,0.00014916467780429595,0.0005966587112171838
ml-1m,4,Lap-EASE,rp3beta,10.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,rp3beta,10.0,sym,overall,6006,0.36376421158519917,0.21854511436965277,0.8679653679653679,0.36156803467044246,0.3200920222755764,0.9259074259074259
ml-1m,4,GS-EASE,rp3beta,10.0,sym,q1,5939,0.3874346240972596,0.28456424683508325,0.873716113823876,0.40099049736201875,0.41185593731319997,0.9291126452264691
ml-1m,4,GS-EASE,rp3beta,10.0,sym,q2,4417,0.005631841031100718,0.011276542053563847,0.022187004754358162,0.011854753595340384,0.03079606302392848,0.06225945211682137
ml-1m,4,GS-EASE,rp3beta,10.0,sym,q3,2931,0.00045982751024763494,0.0009666780393494824,0.001364721937905152,0.001690514692135945,0.00517253984500658,0.008188331627430911
ml-1m,4,GS-EASE,rp3beta,10.0,sym,q4,1676,9.010717078031339e-05,0.00014916467780429595,0.0005966587112171838,9.010717078031339e-05,0.00014916467780429595,0.0005966587112171838
ml-1m,4,GS-EASE,rp3beta,10.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,p3alpha,1.0,sym,overall,6006,0.3650682314026715,0.2244052444795794,0.8752913752913752,0.3661552146237853,0.32928430403029696,0.9305694305694305
ml-1m,4,Lap-EASE,p3alpha,1.0,sym,q1,5939,0.3862052872993125,0.2876601104767303,0.8785990907560195,0.40267261492077233,0.41857057780141427,0.9318067014648931
ml-1m,4,Lap-EASE,p3alpha,1.0,sym,q2,4417,0.01129336701370756,0.02244903103780846,0.04686438759338918,0.020496017084570124,0.05002035639797962,0.11682137197192664
ml-1m,4,Lap-EASE,p3alpha,1.0,sym,q3,2931,0.0016482170217293653,0.003674188884014882,0.005458887751620608,0.0033468562831208432,0.009303547416919683,0.015694302285909244
ml-1m,4,Lap-EASE,p3alpha,1.0,sym,q4,1676,0.0006340738881114122,0.001392203659506762,0.0017899761336515514,0.0008380420313804197,0.0021877486077963404,0.002386634844868735
ml-1m,4,Lap-EASE,p3alpha,1.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,p3alpha,1.0,sym,overall,6006,0.36490410513920196,0.22477669549691298,0.8752913752913752,0.36618292159625754,0.32973417921612547,0.9315684315684316
ml-1m,4,GS-EASE,p3alpha,1.0,sym,q1,5939,0.38592768443592934,0.28775062015562436,0.878430712241118,0.4026494420550499,0.4191243964442859,0.9328169725543021
ml-1m,4,GS-EASE,p3alpha,1.0,sym,q2,4417,0.011440568510237396,0.022756920135240142,0.047317183608784244,0.020727713059572234,0.05044251743820723,0.11795336201041431
ml-1m,4,GS-EASE,p3alpha,1.0,sym,q3,2931,0.0018073108849507693,0.004185959610729314,0.006141248720573183,0.003311384222167458,0.009179785868629265,0.01501194131695667
ml-1m,4,GS-EASE,p3alpha,1.0,sym,q4,1676,0.0006608721674930502,0.001392203659506762,0.0017899761336515514,0.0008638609130135876,0.0021877486077963404,0.002386634844868735
ml-1m,4,GS-EASE,p3alpha,1.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,p3alpha,3.0,sym,overall,6006,0.3681148634310918,0.2247091008885188,0.876956376956377,0.3674443554940426,0.32837617268911634,0.9295704295704296
ml-1m,4,Lap-EASE,p3alpha,3.0,sym,q1,5939,0.39084288963849984,0.2900838343009904,0.8802828759050345,0.40592961510286496,0.42042696771190524,0.9323118370095975
ml-1m,4,Lap-EASE,p3alpha,3.0,sym,q2,4417,0.008809804467015386,0.01871417312614811,0.035318089200815035,0.016475795082979514,0.04190372031087181,0.09237038714059316
ml-1m,4,Lap-EASE,p3alpha,3.0,sym,q3,2931,0.0011180323825121824,0.002579161995743367,0.0037529853292391675,0.0026613685717353877,0.007916605741580153,0.011941316956670079
ml-1m,4,Lap-EASE,p3alpha,3.0,sym,q4,1676,0.00011646182875659358,0.00014916467780429595,0.0005966587112171838,0.0005159084154777329,0.001392203659506762,0.0017899761336515514
ml-1m,4,Lap-EASE,p3alpha,3.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,p3alpha,3.0,sym,overall,6006,0.36817364668727204,0.22457931113568733,0.8756243756243757,0.36830684733623137,0.32979625636542864,0.9312354312354313
ml-1m,4,GS-EASE,p3alpha,3.0,sym,q1,5939,0.39081164070763513,0.28975470598474395,0.878767469270921,0.40672309402054774,0.42189284530792276,0.9333221080990066
ml-1m,4,GS-EASE,p3alpha,3.0,sym,q2,4417,0.009037109717530578,0.019172898613173346,0.03690287525469776,0.017058398695583465,0.04339554050919822,0.09644555127914875
ml-1m,4,GS-EASE,p3alpha,3.0,sym,q3,2931,0.0011741485285208034,0.0026928888239021297,0.0040941658137154556,0.002800646081654754,0.008371513054215202,0.012623677925622655
ml-1m,4,GS-EASE,p3alpha,3.0,sym,q4,1676,0.00018379186536097023,0.0002983293556085919,0.0005966587112171838,0.0005331281139388603,0.001392203659506762,0.0017899761336515514
ml-1m,4,GS-EASE,p3alpha,3.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,Lap-EASE,p3alpha,10.0,sym,overall,6006,0.3637578097033446,0.21846212811855992,0.8676323676323676,0.36177280933237205,0.32030453367807665,0.9252414252414253
ml-1m,4,Lap-EASE,p3alpha,10.0,sym,q1,5939,0.3877160527432054,0.2845443491545747,0.8733793567940731,0.4017704048204299,0.4129008547847166,0.9294494022562722
ml-1m,4,Lap-EASE,p3alpha,10.0,sym,q2,4417,0.004673324902790058,0.010006413102405859,0.019470228661987776,0.01064249320530689,0.029170784833588023,0.05592030790129047
ml-1m,4,Lap-EASE,p3alpha,10.0,sym,q3,2931,0.00038622247994221024,0.0008529512111907199,0.0010235414534288639,0.0012802886464769302,0.003935760588780036,0.005800068236096895
ml-1m,4,Lap-EASE,p3alpha,10.0,sym,q4,1676,7.011700761123337e-05,0.00014916467780429595,0.0005966587112171838,7.011700761123337e-05,0.00014916467780429595,0.0005966587112171838
ml-1m,4,Lap-EASE,p3alpha,10.0,sym,q5,710,0.0,0.0,0.0,0.0,0.0,0.0
ml-1m,4,GS-EASE,p3alpha,10.0,sym,overall,6006,0.3654743470380963,0.2202741517443228,0.8707958707958708,0.3636355805502764,0.32228966408900156,0.9272394272394272
